type,title,director,country,date_added,release_year,rating,duration,Action & Adventure,Anime Features,Anime Series,British TV Shows,Children & Family Movies,Classic & Cult TV,Classic Movies,Comedies,Crime TV Shows,Cult Movies,Documentaries,Docuseries,Dramas,Faith & Spirituality,Horror Movies,Independent Movies,International Movies,International TV Shows,Kids' TV,Korean TV Shows,LGBTQ Movies,Movies,Music & Musicals,Reality TV,Romantic Movies,Romantic TV Shows,Sci-Fi & Fantasy,Science & Nature TV,Spanish-Language TV Shows,Sports Movies,Stand-Up Comedy,Stand-Up Comedy & Talk Shows,TV Action & Adventure,TV Comedies,TV Dramas,TV Horror,TV Mysteries,TV Sci-Fi & Fantasy,TV Shows,TV Thrillers,Teen TV Shows,Thrillers
Movie,Maine Pyar Kiya,Sooraj R. Barjatya,India,"January 1, 2018",1989,TV-PG,192 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mala Kahich Problem Nahi,Sameer Vidwans,India,"November 15, 2018",2017,TV-PG,132 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Malicious,Michael Winnick,United States,"February 1, 2019",2018,TV-MA,91 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Man of Tai Chi,Keanu Reeves,"United States, China, Hong Kong","July 26, 2018",2013,R,105 min,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Man Up,Ben Palmer,"United Kingdom, France","September 4, 2018",2015,R,88 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Man vs Wild with Sunny Leone,Unknown,Unknown,"December 1, 2018",2018,TV-PG,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Movie,Mandi,Shyam Benegal,India,"January 1, 2020",1983,TV-MA,155 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mandobasar Galpo,Tathagata Banerjee,India,"April 1, 2018",2017,TV-14,103 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Manglehorn,David Gordon Green,United States,"April 16, 2017",2014,PG-13,97 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mango Dreams,John Upchurch,United States,"March 15, 2018",2016,TV-14,92 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Manhattan Romance,Tom O'Brien,United States,"September 8, 2017",2014,TV-14,98 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Manolo: The Boy Who Made Shoes for Lizards,Michael Roberts,United Kingdom,"January 15, 2018",2017,TV-MA,89 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mansfield Park,Patricia Rozema,United Kingdom,"January 1, 2020",1999,PG-13,112 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mantostaan,Rahat Kazmi,India,"December 15, 2017",2017,TV-MA,75 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mantra,Nicholas Kharkongor,India,"December 15, 2017",2017,TV-14,89 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mara,Clive Tonge,United Kingdom,"January 5, 2019",2017,TV-MA,99 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Marauders,Steven C. Miller,"Canada, United States","December 1, 2020",2016,R,107 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Marching Orders,Unknown,United States,"August 3, 2018",2018,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mark Gatiss: A Study in Sherlock,Nathan Landeg,Unknown,"May 1, 2016",2016,TV-14,29 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Maroon,Pulkit,India,"February 1, 2017",2016,TV-MA,94 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Married at First Sight,Unknown,United States,"April 13, 2020",2019,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Mars,Everardo Gout,United States," November 1, 2019",2018,TV-PG,2 Seasons,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Movie,Martial Arts of Shaolin,Chia-Liang Liu,"Hong Kong, China","August 16, 2018",1986,R,90 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Martin Lawrence Live: Runteldat,David Raynr,United States,"December 1, 2019",2002,R,104 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Movie,Martin Luther: The Idea that Changed the World,David Batty,United States,"January 1, 2018",2017,TV-PG,55 min,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Martyrs of Marriage,Deepika Narayan Bhardwaj,India,"March 15, 2018",2016,TV-14,83 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Marvel & ESPN Films Present: 1 of 1: Genesis,Eric Drath,Unknown,"March 15, 2015",2014,TV-PG,77 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Marvel's Iron Man & Hulk: Heroes United,"Leo Riley, Eric Radomski",United States,"February 16, 2014",2013,PG,72 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mary and the Witch's Flower,Hiromasa Yonebayashi,Japan,"July 17, 2018",2017,PG,103 min,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mary Poppins Returns,Rob Marshall,"United States, United Kingdom","July 9, 2019",2018,PG,131 min,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Mary Portas: Secret Shopper,Unknown,United Kingdom,"July 26, 2019",2016,TV-14,1 Season,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Masoom,Shekhar Kapur,India,"December 31, 2019",1983,TV-14,138 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Master,Ui-seok Jo,South Korea,"February 1, 2018",2016,NR,143 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mater,Pablo D'Alo Abba,Argentina,"August 1, 2018",2017,TV-MA,80 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Matichya Chuli,"Sudesh Manjrekar, Atul Kale",India,"February 15, 2018",2006,TV-14,132 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Max Rose,Daniel Noah,United States,"January 15, 2017",2013,TV-14,84 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,May We Chat,Philip Yung,Hong Kong,"August 26, 2018",2014,TV-MA,99 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,May You Prosper,"Hassan Hegazy, Shady Ali",Egypt,"July 20, 2019",2017,TV-14,93 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Maya Angelou: And Still I Rise,"Bob Hercules, Rita Coburn Whack",United States,"May 1, 2017",2016,TV-PG,114 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Maynard,Samuel D. Pollard,United States,"September 2, 2018",2017,TV-PG,100 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Maza Pati Karodpati,Sachin,India,"January 1, 2018",1988,TV-PG,132 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Me and the Alien,Jesús Magaña Vázquez,Mexico,"February 14, 2017",2016,TV-MA,83 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mean Dreams,Nathan Morlando,Canada,"July 1, 2019",2016,R,105 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Mean Streets,Martin Scorsese,United States,"July 1, 2019",1973,R,112 min,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Meditation Park,Mina Shum,Canada,"March 9, 2018",2017,TV-PG,94 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Medium,Jacek Koprowicz,"Poland, West Germany","October 1, 2019",1985,TV-MA,90 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Meet the Trumps: From Immigrant to President,"Paul Berczeller, Mark Radice",United Kingdom,"October 25, 2017",2017,TV-14,48 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Mega Food,Unknown,United Kingdom,"July 12, 2019",2013,TV-G,1 Season,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,MegaTruckers,Unknown,Australia,"July 12, 2019",2012,TV-PG,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Melle,Binu Ulahhannan,India,"August 1, 2018",2017,TV-PG,110 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Melodies of Life - Born This Way,Unknown,Unknown,"June 21, 2019",2016,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie,Melvin Goes to Dinner,Bob Odenkirk,United States,"July 1, 2018",2003,R,84 min,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Memoir of a Murderer,Shin-yeon Won,South Korea,"February 19, 2018",2017,TV-MA,118 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Memory Games,"Janet Tobias, Claus Wehlisch","Germany, United States, Sweden","June 19, 2019",2018,TV-14,86 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Men in Black,Barry Sonnenfeld,United States,"October 19, 2019",1997,PG-13,98 min,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Men in Black II,Barry Sonnenfeld,United States,"October 1, 2019",2002,PG-13,88 min,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Menorca,John Barnard,"Canada, Spain","August 27, 2017",2016,TV-MA,81 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Merantau,Gareth Evans,Indonesia,"February 13, 2019",2009,R,112 min,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Mere Papa Hero Hiralal,Unknown,Unknown,"May 1, 2018",2018,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TV Show,Merlí,Unknown,Spain,"December 1, 2016",2015,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Movie,Merry Men: The Real Yoruba Demons,Toka McBaror,Nigeria,"September 21, 2019",2018,TV-MA,106 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Mexico Diseña,Unknown,United States,"February 1, 2017",2016,TV-PG,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mi Shivajiraje Bhosale Boltoy,Santosh Manjrekar,India,"January 1, 2018",2009,TV-14,148 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,MI-5,Bharat Nalluri,United Kingdom,"August 1, 2019",2015,R,105 min,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Middle School: The Worst Years of My Life,Steve Carr,"United States, Cambodia","March 3, 2019",2016,PG,92 min,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Midnight Misadventures With Mallika Dua,Unknown,India,"April 1, 2019",2018,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Movie,Midnight Special,Jeff Nichols,"United States, Greece","September 7, 2020",2016,PG-13,112 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Mighty Morphin Alien Rangers,Unknown,Unknown,"January 1, 2016",1996,TV-Y7,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Milk,Gus Van Sant,United States,"February 16, 2017",2008,R,128 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Mini Wolf,Unknown,France," September 16, 2018",2014,TV-G,2 Seasons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Minnaminugu the FireFly,Anil Thomas,India,"August 1, 2018",2017,TV-14,128 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Minute to Win It,Unknown,United States,"December 15, 2018",2013,TV-PG,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Miracle,Gavin O'Connor,"Canada, United States","June 1, 2018",2004,PG,136 min,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mirror Mirror,Tarsem Singh,"United States, Canada","April 24, 2020",2012,PG,106 min,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mirzya,Rakeysh Omprakash Mehra,India,"February 20, 2017",2016,TV-MA,129 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Miss Dynamite,Unknown,Mexico,"May 5, 2018",2015,TV-14,1 Season,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Miss Hokusai,Keiichi Hara,Japan,"October 1, 2017",2015,PG-13,90 min,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Miss Julie,Liv Ullmann,"Norway, United Kingdom, France, Ireland","September 2, 2015",2014,PG-13,130 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Miss Me This Christmas,Kenny Young,United States,"December 19, 2017",2017,TV-14,85 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Miss Representation,Jennifer Siebel Newsom,United States,"October 20, 2017",2011,NR,90 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Miss Rose,Unknown,Taiwan,"August 1, 2016",2015,TV-MA,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Movie,Miss Sharon Jones!,Barbara Kopple,United States,"January 7, 2017",2015,TV-MA,94 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Miss Stevens,Julia Hart,United States,"December 19, 2016",2016,NR,86 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mission Control: The Unsung Heroes of Apollo,David Fairhead,"United States, United Kingdom","August 13, 2017",2017,TV-14,100 min,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mission of Honor,David Blair,"United Kingdom, Poland","July 29, 2019",2018,TV-MA,107 min,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mission: Destroy Love,Osman Ali,Malaysia,"August 7, 2017",2014,TV-PG,93 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mississippi Grind,"Anna Boden, Ryan Fleck",United States,"July 26, 2018",2015,R,109 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Moh Maya Money,Munish Bhardwaj,India,"May 1, 2017",2016,TV-MA,109 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mohawk,Ted Geoghegan,United States,"June 30, 2018",2017,TV-MA,92 min,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mojave,William Monahan,United States,"July 26, 2018",2015,R,93 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Movie,Mokalik (Mechanic),Kunle Afolayan,Nigeria,"September 1, 2019",2019,TV-14,100 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Molly's Game,Aaron Sorkin,"China, Canada, United States","April 1, 2020",2017,R,141 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Momo Salon,Unknown,South Korea,"July 1, 2017",2014,TV-14,1 Season,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Mona Lisa Smile,Mike Newell,United States,"January 1, 2019",2003,PG-13,119 min,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Money,Martin Rosete,"United States, Spain","October 15, 2017",2016,R,84 min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TV Show,Money for Nothing,Unknown,Unknown,"July 12, 2019",2015,TV-PG,1 Season,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Money Talks,Brett Ratner,United States,"November 1, 2019",1997,R,96 min,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Show,Monkey Planet,Unknown,United Kingdom,"March 31, 2017",2014,TV-PG,1 Season,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Monkey Up,Robert Vince,Canada,"March 19, 2016",2016,PG,83 min,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Monopoly (The Bank Of Luck),Ahmed El Gendy,Egypt,"June 15, 2019",2017,TV-MA,117 min,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Monster Family,Holger Tappe,"Germany, United Kingdom","April 4, 2018",2017,PG,93 min,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Movie,Monster High 13 Wishes,Steve Sacks,United States,"March 1, 2018",2013,TV-Y7,73 min,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
